TICKER	NAME	EXCHANGE
UIHC	United Insurance Holdings Corp.	NASDAQ
UNFI	United Natural Foods	NASDAQ
UNTD	United Online	NASDAQ
UBFO	United Security Bancshares	NASDAQ
USBI	United Security Bancshares	NASDAQ
USLM	United States Lime +ACY- Minerals	NASDAQ
USTR	United Stationers Inc.	NASDAQ
UTHR	United Therapeutics Corporation	NASDAQ
UG	United+AC0-Guardian	NASDAQ
UNTK	UniTek Global Services	NASDAQ
UNTY	Unity Bancorp	NASDAQ
UBPS	Universal Business Payment Solutions Acquisition Corporation	NASDAQ
UEIC	Universal Electronics Inc.	NASDAQ
UFPI	Universal Forest Products	NASDAQ
USAP	Universal Stainless +ACY- Alloy Products	NASDAQ
UACL	Universal Truckload Services	NASDAQ
UVSP	Univest Corporation of Pennsylvania	NASDAQ
UPIP	Unwired Planet	NASDAQ
URRE	Uranium Resources	NASDAQ
URBN	Urban Outfitters	NASDAQ
UPI	Uroplasty	NASDAQ
ECOL	US Ecology	NASDAQ
USMO	USA Mobility	NASDAQ
USAT	USA Technologies	NASDAQ
USATP	USA Technologies	NASDAQ
USATZ	USA Technologies	NASDAQ
USAK	USA Truck	NASDAQ
USMD	USMD Holdings	NASDAQ
UTMD	Utah Medical Products	NASDAQ
UTIW	UTi Worldwide Inc.	NASDAQ
UTSI	UTStarcom Holdings Corp	NASDAQ
VYFC	Valley Financial Corporation	NASDAQ
VLYWW	Valley National Bancorp	NASDAQ
VALU	Value Line	NASDAQ
VCLK	ValueClick	NASDAQ
VVTV	ValueVision Media	NASDAQ
VNDA	Vanda Pharmaceuticals Inc.	NASDAQ
BNDX	Vanguard Charlotte Funds Vanguard Total International Bond ETF	NASDAQ
VGIT	Vanguard Intermediate +AC0-Term Government Bond ETF	NASDAQ
VCIT	Vanguard Intermediate+AC0-Term Corporate Bond ETF	NASDAQ
VNQI	Vanguard International Equity Index Funds Vanguard Global ex+AC0-U	NASDAQ
VCLT	Vanguard Long+AC0-Term Corporate Bond ETF	NASDAQ
VGLT	Vanguard Long+AC0-Term Government Bond ETF	NASDAQ
VTIP	Vanguard Malvern Funds Vanguard Short+AC0-Term Inflation+AC0-Protected	NASDAQ
VMBS	Vanguard Mortgage+AC0-Backed Securities ETF	NASDAQ
VNR	Vanguard Natural Resources LLC	NASDAQ
VONE	Vanguard Scottsdale Funds Vanguard Russell 1000 ETF	NASDAQ
VONG	Vanguard Scottsdale Funds Vanguard Russell 1000 Growth ETF	NASDAQ
VONV	Vanguard Scottsdale Funds Vanguard Russell 1000 Value ETF	NASDAQ
VTWO	Vanguard Scottsdale Funds Vanguard Russell 2000 ETF	NASDAQ
VTWG	Vanguard Scottsdale Funds Vanguard Russell 2000 Growth ETF	NASDAQ
VTWV	Vanguard Scottsdale Funds Vanguard Russell 2000 Value ETF	NASDAQ
VTHR	Vanguard Scottsdale Funds Vanguard Russell 3000 ETF	NASDAQ
VGSH	Vanguard Short Term Government Bond ETF	NASDAQ
VCSH	Vanguard Short+AC0-Term Corporate Bond ETF	NASDAQ
VXUS	Vanguard STAR Funds Vanguard Total International Stock ETF	NASDAQ
VWOB	Vanguard Whitehall Funds Vanguard Emerging Markets Government 	NASDAQ
VDSI	VASCO Data Security International	NASDAQ
VASC	Vascular Solutions	NASDAQ
WOOF	VCA Antech	NASDAQ
VECO	Veeco Instruments Inc.	NASDAQ
VELT	Velti plc	NASDAQ
APPY	Venaxis	NASDAQ
VTUS	Ventrus Biosciences	NASDAQ
VRA	Vera Bradley	NASDAQ
VSTM	Verastem	NASDAQ
VRNM	Verenium Corporation	NASDAQ
VRNT	Verint Systems Inc.	NASDAQ
VRSN	VeriSign	NASDAQ
VRSK	Verisk Analytics	NASDAQ
VRML	Vermillion	NASDAQ
VTNR	Vertex Energy	NASDAQ
VRTX	Vertex Pharmaceuticals Incorporated	NASDAQ
VRTA	Vestin Realty Mortgage I	NASDAQ
VRTB	Vestin Realty Mortgage II	NASDAQ
VIA	Viacom Inc.	NASDAQ
VIAB	Viacom Inc.	NASDAQ
VSAT	ViaSat	NASDAQ
VIAS	Viasystems Group	NASDAQ
VICL	Vical Incorporated	NASDAQ
VICR	Vicor Corporation	NASDAQ
VIDE	Video Display Corporation	NASDAQ
VPFG	ViewPoint Financial Group	NASDAQ
VBFC	Village Bank and Trust Financial Corp.	NASDAQ
VLGEA	Village Super Market	NASDAQ
VIMC	Vimicro International Corporation	NASDAQ
VIRC	Virco Manufacturing Corporation	NASDAQ
VCBI	Virginia Commerce Bancorp	NASDAQ
VPHM	ViroPharma Incorporated	NASDAQ
VSCP	VirtualScopics	NASDAQ
VRTS	Virtus Investment Partners	NASDAQ
VRTU	Virtusa Corporation	NASDAQ
VISN	VisionChina Media	NASDAQ
VSCI	Vision+AC0-Sciences	NASDAQ
VPRT	Vistaprint N.V.	NASDAQ
VITC	Vitacost.com	NASDAQ
VTSS	Vitesse Semiconductor Corporation	NASDAQ
VTNC	Vitran Corporation	NASDAQ
VVUS	VIVUS	NASDAQ
VOCS	Vocus	NASDAQ
VOD	Vodafone Group Plc	NASDAQ
VOLC	Volcano Corporation	NASDAQ
VLTC	Voltari Corporation	NASDAQ
VLTR	Volterra Semiconductor Corporation	NASDAQ
VOXX	VOXX International Corporation	NASDAQ
VRNG	Vringo	NASDAQ
VRNGW	Vringo	NASDAQ
VSBN	VSB Bancorp	NASDAQ
VSEC	VSE Corporation	NASDAQ
WCRX	Warner Chilcott plc	NASDAQ
WRES	Warren Resources	NASDAQ
WBCO	Washington Banking Company	NASDAQ
WAFD	Washington Federal	NASDAQ
WAFDW	Washington Federal	NASDAQ
WASH	Washington Trust Bancorp	NASDAQ
WFBI	WashingtonFirst Bankshares Inc	NASDAQ
WSBF	Waterstone Financial	NASDAQ
WAVX	Wave Systems Corp.	NASDAQ
WAYN	Wayne Savings Bancshares Inc.	NASDAQ
WSTG	Wayside Technology Group	NASDAQ
WDFC	WD+AC0-40 Company	NASDAQ
WWWW	Web.com Group	NASDAQ
WBMD	WebMD Health Corp	NASDAQ
WBSN	Websense	NASDAQ
WEBK	Wellesley Bancorp	NASDAQ
WEN	Wendy+ACYAIw-39	NASDAQ
WERN	Werner Enterprises	NASDAQ
WSBC	WesBanco	NASDAQ
WTBA	West Bancorporation	NASDAQ
WSTC	West Corporation	NASDAQ
WMAR	West Marine	NASDAQ
WABC	Westamerica Bancorporation	NASDAQ
WBB	Westbury Bancorp	NASDAQ
WSTL	Westell Technologies	NASDAQ
WDC	Western Digital Corporation	NASDAQ
WFD	Westfield Financial	NASDAQ
WLB	Westmoreland Coal Company	NASDAQ
WLBPZ	Westmoreland Coal Company	NASDAQ
WPRT	Westport Innovations Inc	NASDAQ
WEYS	Weyco Group	NASDAQ
WHLR	Wheeler Real Estate Investment Trust	NASDAQ
WHF	WhiteHorse Finance	NASDAQ
WFM	Whole Foods Market	NASDAQ
WILN	Wi+AC0-Lan Inc	NASDAQ
WVVI	Willamette Valley Vineyards	NASDAQ
WLDN	Willdan Group	NASDAQ
WLFC	Willis Lease Finance Corporation	NASDAQ
WIBC	Wilshire Bancorp	NASDAQ
WIN	Windstream Corporation	NASDAQ
WINA	Winmark Corporation	NASDAQ
WTFC	Wintrust Financial Corporation	NASDAQ
WTFCW	Wintrust Financial Corporation	NASDAQ
WETF	WisdomTree Investments	NASDAQ
GULF	WisdomTree Middle East Dividend Fund	NASDAQ
CHXF	WisdomTree Trust WisdomTree China Dividend Ex+AC0-Financials Fund	NASDAQ
EMCB	WisdomTree Trust WisdomTree Emerging Markets Corporate Bond Fu	NASDAQ
GLCB	WisdomTree Trust WisdomTree Global Corporate Bond Fund	NASDAQ
DGRW	WisdomTree Trust WisdomTree U.S. Dividend Growth Fund	NASDAQ
WBKC	Wolverine Bancorp	NASDAQ
WWD	Woodward	NASDAQ
WRLD	World Acceptance Corporation	NASDAQ
XWES	World Energy Solutions Inc (DE)	NASDAQ
WPCS	WPCS International Incorporated	NASDAQ
WPPGY	WPP plc	NASDAQ
WMGI	Wright Medical Group	NASDAQ
WMGIZ	Wright Medical Group	NASDAQ
WSFS	WSFS Financial Corporation	NASDAQ
WSFSL	WSFS Financial Corporation	NASDAQ
WSCI	WSI Industries Inc.	NASDAQ
WVFC	WVS Financial Corp.	NASDAQ
WYNN	Wynn Resorts	NASDAQ
XBKS	Xenith Bankshares	NASDAQ
XNPT	XenoPort	NASDAQ
XLNX	Xilinx	NASDAQ
XOMA	XOMA Corporation	NASDAQ
XOOM	Xoom Corporation	NASDAQ
XPLR	Xplore Technologies Corp	NASDAQ
XRSC	XRS Corporation	NASDAQ
XRTX	Xyratex Ltd.	NASDAQ
YDKN	Yadkin Financial Corporation	NASDAQ
YHOO	Yahoo+ACE- Inc.	NASDAQ
YNDX	Yandex N.V.	NASDAQ
YONG	Yongye International	NASDAQ
YOD	You On Demand Holdings	NASDAQ
YRCW	YRC Worldwide	NASDAQ
YY	YY Inc.	NASDAQ
ZAGG	ZAGG Inc	NASDAQ
ZLCS	Zalicus Inc.	NASDAQ
ZAZA	ZaZa Energy Corporation	NASDAQ
ZBRA	Zebra Technologies Corporation	NASDAQ
ZLTQ	ZELTIQ Aesthetics	NASDAQ
ZHNE	Zhone Technologies	NASDAQ
HOGS	Zhongpin Inc.	NASDAQ
Z	Zillow	NASDAQ
ZN	Zion Oil +ACY- Gas Inc	NASDAQ
ZION	Zions Bancorporation	NASDAQ
ZIONW	Zions Bancorporation	NASDAQ
ZIONZ	Zions Bancorporation	NASDAQ
ZIOP	ZIOPHARM Oncology Inc	NASDAQ
ZIPR	ZipRealty	NASDAQ
ZIXI	Zix Corporation	NASDAQ
ZGNX	Zogenix	NASDAQ
ZOLT	Zoltek Companies	NASDAQ
ZOOM	Zoom Technologies	NASDAQ
ZUMZ	Zumiez Inc.	NASDAQ
ZIGO	Zygo Corporation	NASDAQ
ZNGA	Zynga Inc.	NASDAQ
